ID,0_cos,1_cos,LABEL
0,1.84236526583,3.09556998134,0.0
1,1.81256855455,3.15392044801,0.0
2,1.49401923251,2.48761602363,0.0
3,1.70145600285,3.08865718561,0.0
4,1.91242430828,2.78319806094,0.0
5,1.86069752871,3.0739864718,0.0
6,1.64072494717,2.18216414452,0.0
7,1.79734632224,3.11105111596,0.0
8,1.6593461051,2.61461079187,0.0
9,1.64419178693,2.65090735111,0.0
10,1.77525471082,2.7043860697,0.0
11,1.3254626921,0.571718982475,0.0
12,1.49832317516,0.63502584278,0.0
13,-0.102345100046,-3.01759449018,0.0
14,1.56326984747,2.88869448971,0.0
15,1.52997014867,2.17708698054,0.0
16,1.82131104401,3.05840366175,0.0
17,1.75630277158,2.73214796074,0.0
18,1.46603860745,2.01266988871,0.0
19,1.77320965277,2.92366550329,0.0
20,1.21745184537,-0.0138549509931,0.0
21,1.44582980539,1.85396313124,0.0
22,1.64320907629,2.91490187916,0.0
23,1.78048398603,3.08828611044,0.0
24,1.6937527764,2.93846988711,0.0
25,1.72446776598,3.01316909535,0.0
26,1.56975250672,2.34134516204,0.0
27,1.53500831538,1.64966378648,0.0
28,1.65584213105,3.13538570582,0.0
29,1.74015666229,3.05070867083,0.0
30,1.66285725073,2.98125299228,0.0
31,1.81583919155,2.97106608387,0.0
32,1.51376775456,1.89764872693,0.0
33,1.57578650735,1.48076404637,0.0
34,1.29571172106,1.31824589193,0.0
35,1.66101482443,3.01944253623,0.0
36,1.76150269618,3.13449487881,0.0
37,1.55671837829,2.73180926034,0.0
38,1.97475716962,3.15098348063,0.0
39,1.57207759976,2.95454110346,0.0
40,0.600789944224,0.255874101603,1.0
41,-0.529273499653,0.132823609669,1.0
42,0.824093715042,0.258388101575,1.0
43,0.576849015457,0.166500474618,1.0
44,0.235496106586,-0.140813178872,1.0
45,0.309131318362,0.0792998754615,1.0
46,0.313041654086,0.261878044363,1.0
47,0.52939930698,0.347992190409,1.0
48,0.360104107658,0.316524317247,1.0
49,0.397621799401,0.419159980564,1.0
50,0.674624547148,0.0898358736193,1.0
51,0.724632916318,0.302259991406,1.0
52,0.721658253684,0.243780202238,1.0
53,0.480953114237,0.341767647089,1.0
54,-0.0855536290438,-0.219931728671,1.0
55,0.581457865789,0.383458149323,1.0
56,0.476427739923,0.178403694562,1.0
57,0.519032111474,0.0946527828042,1.0
58,0.624236075446,0.389929678836,1.0
59,0.372872217853,0.121938280998,1.0
60,0.0460834244354,-0.350491300652,1.0
61,0.628922992772,0.329738818076,1.0
62,0.554366487609,0.341019294678,1.0
63,0.609140735473,0.199507546072,1.0
64,0.635279078639,0.414613098991,1.0
65,0.663428735336,0.21351043905,1.0
66,0.479689345592,0.293024588105,1.0
67,0.646116390444,0.22697688266,1.0
68,0.754554262202,0.564352173069,1.0
69,0.413924912987,0.309240515197,1.0
70,0.564043076173,0.376596815177,1.0
71,0.546649277293,0.241975966041,1.0
72,0.510773003756,0.277528974066,1.0
73,0.720247262625,0.494472505818,1.0
74,0.530233833614,0.344561878946,1.0
75,0.460169863798,0.277142908268,1.0
76,0.445170846795,0.404179877124,1.0
77,0.512160097827,0.155840087688,1.0
78,0.471901059602,0.114838301818,1.0
79,0.500537999897,0.242415097746,1.0
